suite,case,config,status,note,rust_status
conformance,parser/ecmascript5/Expressions/parserUnaryExpression5.ts,,go-diff,,
conformance,parser/ecmascript5/Expressions/parserUnaryExpression6.ts,,go-pass,,
conformance,parser/ecmascript5/Expressions/parserUnaryExpression7.ts,,go-diff,,
conformance,parser/ecmascript5/RealWorld/parserharness.ts,,go-diff,,
conformance,parser/ecmascript5/RealWorld/parserindenter.ts,,go-diff,,
conformance,parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration1.ts,,go-diff,,
conformance,parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration2.ts,,go-diff,,
conformance,parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration3.ts,,go-diff,,
conformance,parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration4.ts,,go-diff,,
conformance,parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration5.ts,,go-pass,,
conformance,parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration6.ts,,go-diff,,
conformance,parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration7.ts,,go-pass,,
conformance,parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration8.ts,,go-diff,,
conformance,parser/ecmascript5/InterfaceDeclarations/parserInterfaceDeclaration9.ts,,go-pass,,
conformance,parser/ecmascript5/AutomaticSemicolonInsertion/parserAutomaticSemicolonInsertion1.ts,,go-diff,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression1.ts,,go-diff,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression10.ts,,go-diff,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression11.ts,,go-diff,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression12.ts,,go-diff,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression13.ts,,go-diff,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression14.ts,,go-diff,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression15.ts,,go-diff,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression16.ts,,go-diff,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression17.ts,,go-diff,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression2.ts,,go-diff,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression3.ts,,go-diff,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression4.ts,,go-diff,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression5.ts,,go-diff,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression6.ts,,go-pass,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression7.ts,,go-pass,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression8.ts,,go-diff,,
conformance,parser/ecmascript5/ArrowFunctionExpressions/parserArrowFunctionExpression9.ts,,go-diff,,
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression1.ts,,go-pass,,
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression10.ts,,go-pass,,
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression11.ts,,go-pass,,
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression12.ts,,go-pass,,
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression13.ts,,go-pass,,
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression14.ts,,go-pass,,
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression15.ts,,go-pass,,
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression2.ts,,go-pass,,
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression3.ts,,go-pass,,
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression4.ts,,go-pass,,
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression5.ts,,go-pass,,
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression6.ts,,go-pass,,
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression7.ts,,go-pass,,
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression8.ts,,go-pass,,
conformance,parser/ecmascript5/ArrayLiteralExpressions/parserArrayLiteralExpression9.ts,,go-pass,,
conformance,parser/ecmascript5/Types/parserTypeQuery1.ts,,go-diff,,
conformance,parser/ecmascript5/Types/parserTypeQuery2.ts,,go-diff,,
conformance,parser/ecmascript5/Types/parserTypeQuery3.ts,,go-diff,,
conformance,parser/ecmascript5/Types/parserTypeQuery4.ts,,go-diff,,
conformance,parser/ecmascript5/Types/parserTypeQuery5.ts,,go-diff,,
conformance,parser/ecmascript5/Types/parserTypeQuery6.ts,,go-diff,,
conformance,parser/ecmascript5/Types/parserTypeQuery7.ts,,go-diff,,
conformance,parser/ecmascript5/Types/parserTypeQuery8.ts,,go-diff,,
conformance,parser/ecmascript5/Types/parserTypeQuery9.ts,,go-diff,,
conformance,parser/ecmascript5/Accessors/parserAccessors1.ts,target=es5,go-pass,,
conformance,parser/ecmascript5/Accessors/parserAccessors1.ts,target=es2015,go-diff,,
conformance,parser/ecmascript5/Accessors/parserAccessors10.ts,target=es5,go-pass,,
conformance,parser/ecmascript5/Accessors/parserAccessors10.ts,target=es2015,go-diff,,
conformance,parser/ecmascript5/Accessors/parserAccessors2.ts,target=es5,go-pass,,
conformance,parser/ecmascript5/Accessors/parserAccessors2.ts,target=es2015,go-pass,,
conformance,parser/ecmascript5/Accessors/parserAccessors3.ts,target=es5,go-pass,,
conformance,parser/ecmascript5/Accessors/parserAccessors3.ts,target=es2015,go-diff,,
conformance,parser/ecmascript5/Accessors/parserAccessors4.ts,target=es5,go-pass,,
conformance,parser/ecmascript5/Accessors/parserAccessors4.ts,target=es2015,go-pass,,
conformance,parser/ecmascript5/Accessors/parserAccessors5.ts,target=es5,go-pass,,
conformance,parser/ecmascript5/Accessors/parserAccessors5.ts,target=es2015,go-diff,,
conformance,parser/ecmascript5/Accessors/parserAccessors6.ts,target=es5,go-pass,,
conformance,parser/ecmascript5/Accessors/parserAccessors6.ts,target=es2015,go-diff,,
conformance,parser/ecmascript5/Accessors/parserAccessors7.ts,target=es5,go-pass,,
conformance,parser/ecmascript5/Accessors/parserAccessors7.ts,target=es2015,go-diff,,
conformance,parser/ecmascript5/Accessors/parserAccessors8.ts,target=es5,go-pass,,
conformance,parser/ecmascript5/Accessors/parserAccessors8.ts,target=es2015,go-diff,,
conformance,parser/ecmascript5/Accessors/parserAccessors9.ts,target=es5,go-pass,,
conformance,parser/ecmascript5/Accessors/parserAccessors9.ts,target=es2015,go-diff,,
conformance,parser/ecmascript5/Accessors/parserGetAccessorWithTypeParameters1.ts,target=es5,go-pass,,
conformance,parser/ecmascript5/Accessors/parserGetAccessorWithTypeParameters1.ts,target=es2015,go-diff,,
conformance,parser/ecmascript5/Accessors/parserSetAccessorWithTypeAnnotation1.ts,target=es5,go-pass,,
conformance,parser/ecmascript5/Accessors/parserSetAccessorWithTypeAnnotation1.ts,target=es2015,go-diff,,
conformance,parser/ecmascript5/Accessors/parserSetAccessorWithTypeParameters1.ts,target=es5,go-pass,,
conformance,parser/ecmascript5/Accessors/parserSetAccessorWithTypeParameters1.ts,target=es2015,go-diff,,
conformance,parser/ecmascript5/Generics/parserAmbiguity1.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserAmbiguity2.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserAmbiguity3.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserAmbiguityWithBinaryOperator1.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserAmbiguityWithBinaryOperator2.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserAmbiguityWithBinaryOperator3.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserAmbiguityWithBinaryOperator4.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserCastVersusArrowFunction1.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserConstructorAmbiguity1.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserConstructorAmbiguity2.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserConstructorAmbiguity3.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserConstructorAmbiguity4.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGenericClass1.ts,,go-pass,,
conformance,parser/ecmascript5/Generics/parserGenericClass2.ts,,go-pass,,
conformance,parser/ecmascript5/Generics/parserGenericConstraint1.ts,,go-pass,,
conformance,parser/ecmascript5/Generics/parserGenericConstraint2.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGenericConstraint3.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGenericConstraint4.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGenericConstraint5.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGenericConstraint6.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGenericConstraint7.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGenericsInInterfaceDeclaration1.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGenericsInTypeContexts1.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGenericsInTypeContexts2.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGenericsInVariableDeclaration1.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity1.ts,,go-pass,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity10.ts,,go-pass,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity11.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity12.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity13.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity14.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity15.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity16.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity17.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity18.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity19.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity2.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity20.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity3.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity4.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity5.ts,,go-pass,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity6.ts,,go-pass,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity7.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity8.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserGreaterThanTokenAmbiguity9.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserMemberAccessExpression1.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserMemberAccessOffOfGenericType1.ts,,go-diff,,
conformance,parser/ecmascript5/Generics/parserObjectCreation1.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/octalLiteralInStrictModeES3.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode1.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode10.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode11.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode12.ts,target=es5,go-pass,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode12.ts,target=es2015,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode13.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode14.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode15-negative.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode15.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode16.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode2.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode3-negative.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode3.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode4.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode5.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode6-negative.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode6.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode7.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode8.ts,,go-diff,,
conformance,parser/ecmascript5/StrictMode/parserStrictMode9.ts,,go-diff,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList1.ts,,go-diff,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList10.ts,,go-diff,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList11.ts,,go-diff,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList12.ts,,go-pass,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList13.ts,,go-diff,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList14.ts,,go-diff,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList15.ts,,go-diff,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList16.ts,,go-diff,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList17.ts,,go-diff,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList2.ts,,go-diff,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList3.ts,,go-diff,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList4.ts,,go-diff,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList5.ts,,go-diff,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList6.ts,,go-diff,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList7.ts,,go-diff,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList8.ts,,go-diff,,
conformance,parser/ecmascript5/ParameterLists/parserParameterList9.ts,,go-diff,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModule1.ts,,go-diff,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration1.d.ts,,go-diff,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration1.ts,,go-diff,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration10.ts,,go-diff,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration11.ts,,go-pass,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration12.ts,,go-pass,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration2.d.ts,,go-diff,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration2.ts,,go-pass,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration3.d.ts,,go-pass,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration3.ts,,go-diff,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration4.d.ts,,go-diff,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration4.ts,,go-pass,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration5.ts,,go-diff,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration6.ts,,go-pass,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration7.ts,,go-pass,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration8.ts,,go-pass,,
conformance,parser/ecmascript5/ModuleDeclarations/parserModuleDeclaration9.ts,,go-pass,,
conformance,parser/ecmascript5/SuperExpressions/parserSuperExpression1.ts,,go-diff,,
conformance,parser/ecmascript5/SuperExpressions/parserSuperExpression2.ts,,go-diff,,
conformance,parser/ecmascript5/SuperExpressions/parserSuperExpression3.ts,,go-diff,,
conformance,parser/ecmascript5/SuperExpressions/parserSuperExpression4.ts,,go-diff,,
conformance,parser/ecmascript5/MissingTokens/parserMissingToken1.ts,,go-diff,,
conformance,parser/ecmascript5/MissingTokens/parserMissingToken2.ts,,go-diff,,
conformance,parser/ecmascript5/ErrorRecovery/parserCommaInTypeMemberList1.ts,,go-pass,,
conformance,parser/ecmascript5/ErrorRecovery/parserCommaInTypeMemberList2.ts,,go-diff,,
conformance,parser/ecmascript5/ErrorRecovery/parserEmptyParenthesizedExpression1.ts,,go-diff,,
conformance,parser/ecmascript5/ErrorRecovery/parserEqualsGreaterThanAfterFunction1.ts,,go-diff,,
conformance,parser/ecmascript5/ErrorRecovery/parserEqualsGreaterThanAfterFunction2.ts,,go-diff,,
conformance,parser/ecmascript5/ErrorRecovery/parserErrantAccessibilityModifierInModule1.ts,,go-diff,,
conformance,parser/ecmascript5/ErrorRecovery/parserErrantEqualsGreaterThanAfterFunction1.ts,,go-diff,,
conformance,parser/ecmascript5/ErrorRecovery/parserErrantEqualsGreaterThanAfterFunction2.ts,,go-diff,,
