suite,case,config,go_status,rust_status
conformance,es6/variableDeclarations/VariableDeclaration2_es6.ts,[],go-diff,rust-pass
conformance,es6/variableDeclarations/VariableDeclaration4_es6.ts,[],go-diff,rust-pass
conformance,es6/variableDeclarations/VariableDeclaration6_es6.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/YieldExpression10_es6.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/YieldExpression11_es6.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/YieldExpression12_es6.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/YieldExpression14_es6.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/YieldExpression15_es6.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/YieldExpression16_es6.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/YieldExpression17_es6.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/YieldExpression1_es6.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/YieldExpression20_es6.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/YieldExpression2_es6.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/YieldExpression5_es6.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/YieldExpression9_es6.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/YieldStarExpression3_es6.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/generatorOverloads4.ts,[],go-pass,rust-diff
conformance,es6/yieldExpressions/generatorOverloads5.ts,[],go-pass,rust-diff
conformance,es6/yieldExpressions/generatorTypeCheck1.ts,[],go-pass,rust-diff
conformance,es6/yieldExpressions/generatorTypeCheck10.ts,[],go-pass,rust-diff
conformance,es6/yieldExpressions/generatorTypeCheck2.ts,[],go-pass,rust-diff
conformance,es6/yieldExpressions/generatorTypeCheck22.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/generatorTypeCheck23.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/generatorTypeCheck24.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/generatorTypeCheck26.ts,[],go-pass,rust-diff
conformance,es6/yieldExpressions/generatorTypeCheck27.ts,[],go-pass,rust-diff
conformance,es6/yieldExpressions/generatorTypeCheck28.ts,[],go-pass,rust-diff
conformance,es6/yieldExpressions/generatorTypeCheck29.ts,[],go-pass,rust-diff
conformance,es6/yieldExpressions/generatorTypeCheck3.ts,[],go-pass,rust-diff
conformance,es6/yieldExpressions/generatorTypeCheck30.ts,[],go-pass,rust-diff
conformance,es6/yieldExpressions/generatorTypeCheck32.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/generatorTypeCheck4.ts,[],go-pass,rust-diff
conformance,es6/yieldExpressions/generatorTypeCheck45.ts,[],go-pass,rust-diff
conformance,es6/yieldExpressions/generatorTypeCheck46.ts,[],go-pass,rust-diff
conformance,es6/yieldExpressions/generatorTypeCheck52.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/generatorTypeCheck53.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/generatorTypeCheck54.ts,[],go-diff,rust-pass
conformance,es6/yieldExpressions/generatorTypeCheck64.ts,[],go-pass,rust-diff
conformance,es7/exponentiationOperator/emitCompoundExponentiationAssignmentWithIndexingOnLHS2.ts,[],go-pass,rust-missing-config
conformance,es7/exponentiationOperator/emitCompoundExponentiationAssignmentWithIndexingOnLHS3.ts,[],go-pass,rust-missing-config
conformance,es7/exponentiationOperator/emitCompoundExponentiationAssignmentWithIndexingOnLHS4.ts,[],go-pass,rust-missing-config
conformance,es7/exponentiationOperator/emitCompoundExponentiationAssignmentWithPropertyAccessingOnLHS1.ts,[],go-pass,rust-missing-config
conformance,es7/exponentiationOperator/emitExponentiationOperator1.ts,[],go-pass,rust-missing-config
conformance,es7/exponentiationOperator/emitExponentiationOperator2.ts,[],go-pass,rust-missing-config
conformance,es7/exponentiationOperator/emitExponentiationOperator3.ts,[],go-pass,rust-missing-config
conformance,es7/exponentiationOperator/emitExponentiationOperatorInTempalteString4.ts,[],go-pass,rust-missing-config
conformance,es7/exponentiationOperator/emitExponentiationOperatorInTemplateString1.ts,[],go-pass,rust-missing-config
conformance,es7/exponentiationOperator/emitExponentiationOperatorInTemplateString2.ts,[],go-pass,rust-missing-config
conformance,es7/exponentiationOperator/emitExponentiationOperatorInTemplateString3.ts,[],go-pass,rust-missing-config
conformance,es7/exponentiationOperator/exponentiationOperatorWithAnyAndNumber.ts,[],go-diff,rust-pass
conformance,es7/exponentiationOperator/exponentiationOperatorWithEnum.ts,[],go-diff,rust-pass
conformance,es7/exponentiationOperator/exponentiationOperatorWithEnumUnion.ts,[],go-diff,rust-pass
conformance,es7/exponentiationOperator/exponentiationOperatorWithNew.ts,[],go-diff,rust-pass
conformance,es7/exponentiationOperator/exponentiationOperatorWithNullValueAndInvalidOperands.ts,[],go-diff,rust-pass
conformance,es7/exponentiationOperator/exponentiationOperatorWithNullValueAndValidOperands.ts,[],go-diff,rust-pass
conformance,es7/exponentiationOperator/exponentiationOperatorWithOnlyNullValueOrUndefinedValue.ts,[],go-diff,rust-pass
conformance,es7/exponentiationOperator/exponentiationOperatorWithTemplateStringInvalidES6.ts,[],go-diff,rust-pass
conformance,es7/exponentiationOperator/exponentiationOperatorWithTypeParameter.ts,[],go-diff,rust-pass
conformance,es7/exponentiationOperator/exponentiationOperatorWithUndefinedValueAndInvalidOperands.ts,[],go-diff,rust-pass
conformance,es7/exponentiationOperator/exponentiationOperatorWithUndefinedValueAndValidOperands.ts,[],go-diff,rust-pass
conformance,es7/trailingCommasInGetter.ts,[],go-diff,rust-pass
conformance,esDecorators/esDecorators-contextualTypes.2.ts,[],go-pass,rust-diff
conformance,esDecorators/metadata/esDecoratorsMetadata1.ts,['target=es2022'],skip-config,rust-pass
conformance,esDecorators/metadata/esDecoratorsMetadata1.ts,['target=es2015'],skip-config,rust-pass
conformance,esDecorators/metadata/esDecoratorsMetadata2.ts,['target=es2022'],skip-config,rust-pass
conformance,esDecorators/metadata/esDecoratorsMetadata2.ts,['target=es2015'],skip-config,rust-pass
conformance,esDecorators/metadata/esDecoratorsMetadata3.ts,['target=es2022'],skip-config,rust-pass
conformance,esDecorators/metadata/esDecoratorsMetadata3.ts,['target=es2015'],skip-config,rust-pass
conformance,esDecorators/metadata/esDecoratorsMetadata4.ts,['target=es2022'],skip-config,rust-pass
conformance,esDecorators/metadata/esDecoratorsMetadata4.ts,['target=es2015'],skip-config,rust-pass
conformance,esDecorators/metadata/esDecoratorsMetadata5.ts,[],skip-config,rust-pass
conformance,esnext/logicalAssignment/logicalAssignment11.ts,['target=esnext'],go-pass,rust-diff
conformance,esnext/logicalAssignment/logicalAssignment11.ts,['target=es2020'],go-pass,rust-diff
conformance,esnext/logicalAssignment/logicalAssignment11.ts,['target=es2015'],go-pass,rust-diff
conformance,expressions/arrayLiterals/arrayLiterals.ts,[],go-diff,rust-pass
conformance,expressions/arrayLiterals/arrayLiterals2ES6.ts,[],go-pass,rust-diff
conformance,expressions/asOperator/asOperator1.ts,[],go-diff,rust-pass
conformance,expressions/asOperator/asOperator2.ts,[],go-diff,rust-pass
conformance,expressions/asOperator/asOperator3.ts,[],go-pass,rust-diff
conformance,expressions/asOperator/asOperatorAmbiguity.ts,[],go-diff,rust-pass
conformance,expressions/asOperator/asOperatorNames.ts,[],go-diff,rust-pass
conformance,expressions/assignmentOperator/assignmentLHSIsReference.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/additionOperator/additionOperatorWithNumberAndEnum.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/arithmeticOperator/arithmeticOperatorWithAnyAndNumber.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/arithmeticOperator/arithmeticOperatorWithEnum.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/arithmeticOperator/arithmeticOperatorWithEnumUnion.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/arithmeticOperator/arithmeticOperatorWithNullValueAndInvalidOperands.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/arithmeticOperator/arithmeticOperatorWithNullValueAndValidOperands.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/arithmeticOperator/arithmeticOperatorWithOnlyNullValueOrUndefinedValue.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/arithmeticOperator/arithmeticOperatorWithTypeParameter.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/arithmeticOperator/arithmeticOperatorWithUndefinedValueAndInvalidOperands.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/arithmeticOperator/arithmeticOperatorWithUndefinedValueAndValidOperands.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/comparisonOperator/comparisonOperatorWithIdenticalObjects.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/comparisonOperator/comparisonOperatorWithNoRelationshipObjectsOnInstantiatedCallSignature.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/comparisonOperator/comparisonOperatorWithNoRelationshipObjectsOnInstantiatedConstructorSignature.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/comparisonOperator/comparisonOperatorWithNumericLiteral.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/comparisonOperator/comparisonOperatorWithSubtypeEnumAndNumber.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/comparisonOperator/comparisonOperatorWithSubtypeObjectOnCallSignature.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/comparisonOperator/comparisonOperatorWithSubtypeObjectOnIndexSignature.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/comparisonOperator/comparisonOperatorWithSubtypeObjectOnInstantiatedCallSignature.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/comparisonOperator/comparisonOperatorWithSubtypeObjectOnInstantiatedConstructorSignature.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/comparisonOperator/comparisonOperatorWithSubtypeObjectOnOptionalProperty.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/instanceofOperator/instanceofOperatorWithLHSIsObject.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/logicalAndOperator/logicalAndOperatorWithTypeParameters.ts,[],go-diff,rust-pass
conformance,expressions/binaryOperators/logicalOrOperator/logicalOrExpressionIsNotContextuallyTyped.ts,[],go-diff,rust-pass
conformance,expressions/conditonalOperator/conditionalOperatorConditionIsNumberType.ts,[],go-diff,rust-pass
conformance,expressions/contextualTyping/functionExpressionContextualTyping1.ts,[],go-diff,rust-pass
conformance,expressions/contextualTyping/functionExpressionContextualTyping2.ts,[],go-diff,rust-pass
conformance,expressions/contextualTyping/parenthesizedContexualTyping3.ts,[],go-pass,rust-diff
conformance,expressions/contextualTyping/superCallParameterContextualTyping1.ts,[],go-pass,rust-diff
conformance,expressions/contextualTyping/superCallParameterContextualTyping3.ts,[],go-pass,rust-diff
conformance,expressions/elementAccess/letIdentifierInElementAccess01.ts,[],go-diff,rust-pass
conformance,expressions/functionCalls/callWithSpreadES6.ts,[],go-pass,rust-diff
conformance,expressions/functionCalls/grammarAmbiguities.ts,[],go-diff,rust-pass
conformance,expressions/functionCalls/newWithSpread.ts,[],go-pass,rust-diff
conformance,expressions/functionCalls/newWithSpreadES5.ts,['target=es2015'],go-pass,rust-diff
conformance,expressions/functionCalls/newWithSpreadES6.ts,[],go-pass,rust-diff
conformance,expressions/functions/arrowFunctionExpressions.ts,[],go-pass,rust-diff
conformance,expressions/identifiers/scopeResolutionIdentifiers.ts,[],go-pass,rust-diff
conformance,expressions/literals/strictModeOctalLiterals.ts,[],go-diff,rust-pass
conformance,expressions/newOperator/newOperatorConformance.ts,[],go-pass,rust-diff
conformance,expressions/newOperator/newOperatorErrorCases.ts,[],go-diff,rust-pass
conformance,expressions/nullishCoalescingOperator/nullishCoalescingOperator4.ts,[],go-diff,rust-pass
conformance,expressions/nullishCoalescingOperator/nullishCoalescingOperatorInParameterBindingPattern.2.ts,['target=esnext'],skip-config,rust-pass
conformance,expressions/nullishCoalescingOperator/nullishCoalescingOperatorInParameterBindingPattern.ts,['target=esnext'],skip-config,rust-pass
conformance,expressions/nullishCoalescingOperator/nullishCoalescingOperatorInParameterBindingPattern.ts,['target=es2015'],skip-config,rust-pass
conformance,expressions/nullishCoalescingOperator/nullishCoalescingOperatorInParameterInitializer.2.ts,['target=esnext'],skip-config,rust-pass
conformance,expressions/nullishCoalescingOperator/nullishCoalescingOperatorInParameterInitializer.ts,['target=esnext'],skip-config,rust-pass
conformance,expressions/nullishCoalescingOperator/nullishCoalescingOperatorInParameterInitializer.ts,['target=es2015'],skip-config,rust-pass
conformance,expressions/nullishCoalescingOperator/nullishCoalescingOperator_es2020.ts,[],go-pass,rust-diff
conformance,expressions/objectLiterals/objectLiteralGettersAndSetters.ts,[],go-pass,rust-diff
conformance,expressions/optionalChaining/callChain/callChainWithSuper.ts,['target=es2018'],skip-config,rust-pass
conformance,expressions/optionalChaining/callChain/callChainWithSuper.ts,['target=es6'],skip-config,rust-pass
conformance,expressions/optionalChaining/callChain/callChainWithSuper.ts,['target=es2019'],skip-config,rust-pass
conformance,expressions/optionalChaining/callChain/callChainWithSuper.ts,['target=es2022'],skip-config,rust-pass
conformance,expressions/optionalChaining/callChain/callChainWithSuper.ts,['target=es2021'],skip-config,rust-pass
conformance,expressions/optionalChaining/callChain/callChainWithSuper.ts,['target=es2020'],skip-config,rust-pass
conformance,expressions/optionalChaining/callChain/callChainWithSuper.ts,['target=es2025'],skip-config,rust-pass
conformance,expressions/optionalChaining/callChain/callChainWithSuper.ts,['target=es2017'],skip-config,rust-pass
conformance,expressions/optionalChaining/callChain/callChainWithSuper.ts,['target=esnext'],skip-config,rust-pass
conformance,expressions/optionalChaining/callChain/callChainWithSuper.ts,['target=es2016'],skip-config,rust-pass
conformance,expressions/optionalChaining/callChain/callChainWithSuper.ts,['target=es2023'],skip-config,rust-pass
conformance,expressions/optionalChaining/callChain/callChainWithSuper.ts,['target=es2024'],skip-config,rust-pass
conformance,expressions/optionalChaining/callChain/parentheses.ts,[],skip-config,rust-pass
conformance,expressions/optionalChaining/delete/deleteChain.ts,[],go-diff,rust-pass
conformance,expressions/optionalChaining/optionalChainingInArrow.ts,['target=es2015'],skip-config,rust-pass
conformance,expressions/optionalChaining/optionalChainingInLoop.ts,['target=es2015'],skip-config,rust-pass
conformance,expressions/optionalChaining/optionalChainingInParameterBindingPattern.2.ts,['target=esnext'],skip-config,rust-pass
conformance,expressions/optionalChaining/optionalChainingInParameterBindingPattern.ts,['target=esnext'],skip-config,rust-pass
conformance,expressions/optionalChaining/optionalChainingInParameterBindingPattern.ts,['target=es2015'],skip-config,rust-pass
conformance,expressions/optionalChaining/optionalChainingInParameterInitializer.2.ts,['target=esnext'],skip-config,rust-pass
conformance,expressions/optionalChaining/optionalChainingInParameterInitializer.ts,['target=esnext'],skip-config,rust-pass
conformance,expressions/optionalChaining/optionalChainingInParameterInitializer.ts,['target=es2015'],skip-config,rust-pass
conformance,expressions/optionalChaining/optionalChainingInference.ts,[],go-pass,rust-diff
conformance,expressions/propertyAccess/propertyAccessStringIndexSignature.ts,['noimplicitany=false'],go-diff,rust-pass
conformance,expressions/superCalls/superCalls.ts,[],go-pass,rust-diff
conformance,expressions/superPropertyAccess/superPropertyAccessNoError.ts,['target=es2015'],go-pass,rust-diff
conformance,expressions/typeAssertions/constAssertionOnEnum.ts,[],go-pass,rust-diff
conformance,expressions/typeGuards/TypeGuardWithArrayUnion.ts,[],go-diff,rust-pass
conformance,expressions/typeGuards/typeGuardEnums.ts,[],go-diff,rust-pass
conformance,expressions/typeGuards/typeGuardFunction.ts,[],go-pass,rust-diff
conformance,expressions/typeGuards/typeGuardFunctionOfFormThis.ts,[],go-pass,rust-diff
conformance,expressions/typeGuards/typeGuardInClass.ts,[],go-diff,rust-pass
conformance,expressions/typeGuards/typeGuardIntersectionTypes.ts,[],go-pass,rust-diff
conformance,expressions/typeGuards/typeGuardNarrowsPrimitiveIntersection.ts,[],go-diff,rust-pass
conformance,expressions/typeGuards/typeGuardNarrowsToLiteralType.ts,[],go-diff,rust-pass
conformance,expressions/typeGuards/typeGuardNarrowsToLiteralTypeUnion.ts,[],go-diff,rust-pass
conformance,expressions/typeGuards/typeGuardOfFormTypeOfFunction.ts,[],go-pass,rust-diff
conformance,expressions/typeGuards/typeGuardOfFormTypeOfPrimitiveSubtype.ts,[],go-diff,rust-pass
conformance,expressions/typeGuards/typeGuardTautologicalConsistiency.ts,[],go-diff,rust-pass
