key,seconds
compiler/genericCallInferenceWithGenericLocalFunction.ts,1
compiler/genericCallWithoutArgs.ts,1
compiler/genericClassWithStaticFactory.ts,2
compiler/genericClasses4.ts,1
compiler/genericClassesRedeclaration.ts,2
compiler/genericConditionalConstrainedToUnknownNotAssignableToConcreteObject.ts,2
compiler/genericConstraint2.ts,2
compiler/genericConstraintOnExtendedBuiltinTypes.ts,1
compiler/genericConstraintOnExtendedBuiltinTypes2.ts,2
compiler/genericDefaults.ts,1
compiler/genericDefaultsErrors.ts,2
compiler/genericFunctionInference1.ts,3
compiler/genericFunctionInference2.ts,2
compiler/genericFunctionsWithOptionalParameters1.ts,2
compiler/genericIndexedAccessMethodIntersectionCanBeAccessed.ts,2
compiler/genericIndexedAccessVarianceComparisonResultCorrect.ts,2
compiler/genericInferenceDefaultTypeParameterJsxReact.tsx,3
compiler/genericIsNeverEmptyObject.ts,2
compiler/genericMappedTypeAsClause.ts,2
compiler/genericObjectSpreadResultInSwitch.ts,1
compiler/genericPrototypeProperty3.ts,1
compiler/genericRestArgs.ts,1
compiler/genericRestTypes.ts,1
compiler/genericSpecializations2.ts,2
compiler/genericTemplateOverloadResolution.ts,2
compiler/genericTupleWithSimplifiableElements.ts,2
compiler/genericTypeAssertions2.ts,2
compiler/genericTypeWithMultipleBases3.ts,2
compiler/genericTypeWithNonGenericBaseMisMatch.ts,2
compiler/getterControlFlowStrictNull.ts,2
compiler/gettersAndSetters.ts,2
compiler/gettersAndSettersAccessibility.ts,2
compiler/gettersAndSettersErrors.ts,1
compiler/giant.ts,2
compiler/globalArrayAugmentationWithAmbientModuleReexportMerge1.ts,1
compiler/globalThisDeclarationEmit.ts,2
compiler/heterogeneousArrayAndOverloads.ts,1
compiler/hugeDeclarationOutputGetsTruncatedWithError.ts,2
compiler/identicalTypesNoDifferByCheckOrder.ts,2
compiler/ignoredJsxAttributes.tsx,2
compiler/implementArrayInterface.ts,1
compiler/implementGenericWithMismatchedTypes.ts,1
compiler/implementsIncorrectlyNoAssertion.ts,2
compiler/implicitAnyDeclareVariablesWithoutTypeAndInit.ts,1
compiler/implicitAnyGetAndSetAccessorWithAnyReturnType.ts,1
compiler/implicitAnyNewExprLackConstructorSignature.ts,1
compiler/implicitConstParameters.ts,2
compiler/implicitEmptyObjectType.ts,2
compiler/importAliasFromNamespace.ts,1
compiler/importAliasInModuleAugmentation.ts,2
compiler/importAliasTypeOnlyExport.ts,2
compiler/importAsBaseClass.ts,2
compiler/importAssertionNonstring.ts,2
compiler/importAssertionsDeprecated.ts,2
compiler/importAssertionsDeprecatedIgnored.ts,2
compiler/importAttributeArbitraryExtension.ts,3
compiler/importAttributeDuplicatePatternMergedResolution.ts,2
compiler/importAttributeModuleAugmentations.ts,2
compiler/importAttributePlainStringAmbientModule.ts,2
compiler/importAttributeType1.ts,2
compiler/importAttributeTypeScope.ts,2
compiler/importAttributesDeclarationEmit.ts,2
compiler/importDeclRefereingExternalModuleWithNoResolve.ts,2
compiler/importDeclTypes.ts,1
compiler/importDeclWithClassModifiers.ts,2
compiler/importDeclWithDeclareModifier.ts,2
compiler/importDeclWithExportModifier.ts,2
compiler/importDeclWithExportModifierAndExportAssignment.ts,2
compiler/importDeferCallCommonJS.ts,2
compiler/importHelpersES6.ts,2
compiler/importNonExportedMember.ts,2
compiler/importNonExportedMember4.ts,2
compiler/importNonExportedMember5.ts,2
compiler/importNonExportedMember6.ts,2
compiler/importNonExportedMember7.ts,2
compiler/importOnAliasedIdentifiers.ts,2
compiler/importTypeAssertionDeprecation.ts,2
compiler/importTypeAssertionDeprecationIgnored.ts,2
compiler/importWithTrailingSlash.ts,2
compiler/inDoesNotOperateOnPrimitiveTypes.ts,2
compiler/inKeywordAndUnknown.ts,1
compiler/inKeywordNarrowingWithNoUncheckedIndexedAccess.ts,2
compiler/incompatibleAssignmentOfIdenticallyNamedTypes.ts,2
compiler/incompleteDottedExpressionAtEOF.ts,2
compiler/incorrectNumberOfTypeArgumentsDuringErrorReporting.ts,2
compiler/incorrectRecursiveMappedTypeConstraint.ts,1
compiler/incrementalInvalid.ts,1
compiler/indexAt.ts,5
compiler/indexSignatureAndMappedType.ts,2
compiler/indexSignatureInOtherFile.ts,1
compiler/indexSignatureInOtherFile1.ts,2
compiler/indexTypeNoSubstitutionTemplateLiteral.ts,2
compiler/indexedAccessAndNullableNarrowing.ts,1
compiler/indexedAccessConstraints.ts,1
compiler/indexedAccessPrivateMemberOfGenericConstraint.ts,2
compiler/indexedAccessRelation.ts,2
compiler/indexedAccessRetainsIndexSignature.ts,2
compiler/indexedAccessTypeConstraints.ts,2
compiler/indexedAccessWithFreshObjectLiteral.ts,2
compiler/indexedAccessWithVariableElement.ts,2
compiler/indexer2A.ts,2
compiler/indirectDiscriminantAndExcessProperty.ts,1
compiler/inexistentPropertyInsideToStringType.ts,1
compiler/inferFromGenericFunctionReturnTypes1.ts,2
compiler/inferFromGenericFunctionReturnTypes2.ts,2
compiler/inferFromGenericFunctionReturnTypes3.ts,1
compiler/inferFromNestedSameShapeTuple.ts,2
compiler/inferObjectTypeFromStringLiteralToKeyof.ts,1
compiler/inferRestTupleShortSource.ts,2
compiler/inferTInParentheses.ts,1
compiler/inferTypePredicates.ts,2
compiler/inferenceContextualReturnTypeUnion3.ts,1
compiler/inferenceExactOptionalProperties2.ts,1
compiler/inferenceOfNullableObjectTypesWithCommonBase.ts,1
compiler/inferenceOuterResultNotIncorrectlyInstantiatedWithInnerResult.ts,1
compiler/inferenceShouldFailOnEvolvingArrays.ts,1
