norm_name,go_func,go_recv,go_file,rust_func,rust_file,rust_impl,match_type,score,aligned,marked_round,note
get_matched_file_spec,GetMatchedFileSpec,ParsedCommandLine,tsc/internal/tsoptions/parsedcommandline.go:449,,,,go_only,0.0,,,
get_matched_file_spec,getMatchedFileSpec,configFileSpecs,tsc/internal/tsoptions/tsconfigparsing.go:140,,,,go_only,0.0,,,
get_matched_include_spec,GetMatchedIncludeSpec,ParsedCommandLine,tsc/internal/tsoptions/parsedcommandline.go:453,,,,go_only,0.0,,,
get_matched_include_spec,getMatchedIncludeSpec,configFileSpecs,tsc/internal/tsoptions/tsconfigparsing.go:127,,,,go_only,0.0,,,
get_matched_star_for_pattern_entrypoint,getMatchedStarForPatternEntrypoint,resolutionState,tsc/internal/module/resolver.go:2359,,,,go_only,0.0,,,
get_matching_js_doc_tag,getMatchingJSDocTag,,tsc/internal/ls/jsdoc.go:239,,,,go_only,0.0,,,
get_matching_union_constituent_for_object_literal,getMatchingUnionConstituentForObjectLiteral,Checker,tsc/internal/checker/checker.go:31136,,,,go_only,0.0,,,
get_matching_union_constituent_for_type,getMatchingUnionConstituentForType,Checker,tsc/internal/checker/relater.go:1096,get_matching_union_constituent_for_type,tsox-checker/src/checker/relater_compare_checker_4.rs:130,Checker,exact,1.0,,,
get_meaning_from_declaration,GetMeaningFromDeclaration,,tsc/internal/ast/utilities.go:2250,,,,go_only,0.0,,,
get_meaning_from_declaration,getMeaningFromDeclaration,,tsc/internal/ls/utilities.go:846,,,,go_only,0.0,,,
get_meaning_from_location,getMeaningFromLocation,,tsc/internal/ls/utilities.go:807,get_meaning_from_location,tsox-checker/src/checker/hover_display.rs:366;tsox-lsp/src/ls/utilities.rs:47,Checker,exact,1.0,,,
get_meaning_of_entity_name_reference,getMeaningOfEntityNameReference,,tsc/internal/checker/emitresolver.go:311,get_meaning_of_entity_name_reference,tsox-checker/src/checker/nodecopy_property_name.rs:53,,exact,1.0,,,
get_member_override_modifier_status,getMemberOverrideModifierStatus,Checker,tsc/internal/checker/checker.go:4789,,,,go_only,0.0,,,
get_member_override_modifier_status,GetMemberOverrideModifierStatus,Checker,tsc/internal/checker/exports.go:322,,,,go_only,0.0,,,
get_members,GetMembers,,tsc/internal/ast/utilities.go:53,,,,go_only,0.0,,,
get_members_of_declaration,getMembersOfDeclaration,,tsc/internal/checker/utilities.go:1112,get_members_of_declaration,tsox-checker/src/checker/utilities_is_private_within_ambient.rs:99,,exact,1.0,,,
get_members_of_symbol,getMembersOfSymbol,Checker,tsc/internal/checker/checker.go:16425,get_members_of_symbol,tsox-checker/src/checker/services_checker_7.rs:42,Checker,exact,1.0,,,
get_members_or_properties,getMembersOrProperties,,tsc/internal/ls/change/tracker.go:788,get_members_or_properties,tsox-lsp/src/ls/change_tracker_helpers.rs:19,,exact,1.0,,,
get_merged_aliased_symbol_of_namespace_export_declaration,getMergedAliasedSymbolOfNamespaceExportDeclaration,,tsc/internal/ls/findallreferences.go:1730,,,,go_only,0.0,,,
get_merged_symbol,getMergedSymbol,Checker,tsc/internal/checker/checker.go:14565,get_merged_symbol,tsox-checker/src/binder/referenceresolver_resolver_impl.rs:37;tsox-checker/src/checker/checker_resolve_checker_2.rs:175,Checker;ReferenceResolverImpl,exact,1.0,,,
get_merged_symbol,GetMergedSymbol,Checker,tsc/internal/checker/exports.go:103,get_merged_symbol,tsox-checker/src/binder/referenceresolver_resolver_impl.rs:37;tsox-checker/src/checker/checker_resolve_checker_2.rs:175,Checker;ReferenceResolverImpl,exact,1.0,,,
get_merged_symbol,getMergedSymbol,referenceResolver,tsc/internal/binder/referenceresolver.go:53,get_merged_symbol,tsox-checker/src/binder/referenceresolver_resolver_impl.rs:37;tsox-checker/src/checker/checker_resolve_checker_2.rs:175,Checker;ReferenceResolverImpl,exact,1.0,,,
get_merged_symbol_public,,,,get_merged_symbol_public,tsox-checker/src/checker/exports_impl_chunk.rs:42,Checker,rust_only,0.0,,,
get_method_name_visibility_diagnostic_message,getMethodNameVisibilityDiagnosticMessage,,tsc/internal/transformers/declarations/diagnostics.go:115,,,,go_only,0.0,,,
get_min_argument_count,getMinArgumentCount,Checker,tsc/internal/checker/relater.go:1737,get_min_argument_count,tsox-checker/src/checker/relater_relate_impl_chunk_checker_12.rs:310,Checker,exact,1.0,,,
get_min_argument_count_ex,getMinArgumentCountEx,Checker,tsc/internal/checker/relater.go:1741,get_min_argument_count_ex,tsox-checker/src/checker/relater_compare_checker_4.rs:386,Checker,exact,1.0,,,
get_min_type_argument_count,getMinTypeArgumentCount,Checker,tsc/internal/checker/checker.go:22280,get_min_type_argument_count,tsox-checker/src/checker/exports_impl_chunk.rs:365,Checker,exact,1.0,,,
get_min_type_argument_count,GetMinTypeArgumentCount,Checker,tsc/internal/checker/exports.go:350,get_min_type_argument_count,tsox-checker/src/checker/exports_impl_chunk.rs:365,Checker,exact,1.0,,,
get_missing_members,getMissingMembers,,tsc/internal/ls/codeactions_fixclassincorrectlyimplementsinterface.go:176,,,,go_only,0.0,,,
get_missing_package_jsons,GetMissingPackageJsons,BuildInfo,tsc/internal/execute/incremental/buildInfo.go:568,,,,go_only,0.0,,,
get_missing_required_properties,,,,get_missing_required_properties,tsox-checker/src/checker/checker_imports_namespace_checker.rs:74,Checker,rust_only,0.0,,,
get_mod_time,GetModTime,MapFS,tsc/internal/vfs/vfstest/vfstest.go:633,,,,go_only,0.0,,,
get_mode_for_type_reference_directive_in_file,getModeForTypeReferenceDirectiveInFile,,tsc/internal/compiler/fileloader.go:1002,,,,go_only,0.0,,,
get_mode_for_type_reference_directive_in_file,getModeForTypeReferenceDirectiveInFile,Program,tsc/internal/compiler/program.go:2113,,,,go_only,0.0,,,
get_mode_for_usage_location,getModeForUsageLocation,,tsc/internal/compiler/fileloader.go:1018,,,,go_only,0.0,,,
get_mode_for_usage_location,GetModeForUsageLocation,Program,tsc/internal/compiler/program.go:1704,,,,go_only,0.0,,,
get_mode_for_usage_location,GetModeForUsageLocation,aliasResolver,tsc/internal/ls/autoimport/aliasresolver.go:111,,,,go_only,0.0,,,
get_mode_for_usage_location,GetModeForUsageLocation,emitHost,tsc/internal/compiler/emitHost.go:46,,,,go_only,0.0,,,
get_modified_readonly_state,getModifiedReadonlyState,,tsc/internal/checker/checker.go:23002,,,,go_only,0.0,,,
get_modifier_list,getModifierList,astDecoder,tsc/internal/api/encoder/decoder.go:183,make_modifier_list,tsox-frontend/src/parser/impl_chunk_parser_6.rs:18,Parser,fuzzy,0.857,,,
get_modifier_occurrences,getModifierOccurrences,,tsc/internal/ls/documenthighlights.go:724,,,,go_only,0.0,,,
get_modifiers_type_from_mapped_type,getModifiersTypeFromMappedType,Checker,tsc/internal/checker/checker.go:28478,,,,go_only,0.0,,,
get_module_block_statements,,,,get_module_block_statements,tsox-emit/src/printer/skip_white_space_single_line.rs:121,,rust_only,0.0,,,
get_module_id,getModuleID,symbolExtractor,tsc/internal/ls/autoimport/extract.go:81,get_module_id,tsox-lsp/src/ls/autoimport_extract.rs:83,SymbolExtractor,exact,1.0,,,
get_module_id_and_file_name_of_module_symbol,getModuleIDAndFileNameOfModuleSymbol,,tsc/internal/ls/autoimport/util.go:41,get_module_id_and_file_name_of_module_symbol,tsox-lsp/src/ls/autoimport_util.rs:17,,exact,1.0,,,
get_module_id_for_symbol,getModuleIDForSymbol,symbolExtractor,tsc/internal/ls/autoimport/extract.go:91,get_module_id_for_symbol,tsox-lsp/src/ls/autoimport_extract.rs:92,SymbolExtractor,exact,1.0,,,
get_module_instance_state,GetModuleInstanceState,,tsc/internal/ast/utilities.go:2371,get_module_instance_state,tsox-frontend/src/ast/utilities_module_state.rs:17,,exact,1.0,,,
get_module_instance_state,getModuleInstanceState,,tsc/internal/ast/utilities.go:2375,get_module_instance_state,tsox-frontend/src/ast/utilities_module_state.rs:17,,exact,1.0,,,
get_module_instance_state_cached,getModuleInstanceStateCached,,tsc/internal/ast/utilities.go:2384,get_module_instance_state_cached,tsox-frontend/src/ast/utilities_module_state.rs:33,,exact,1.0,,,
get_module_instance_state_for_alias_target,getModuleInstanceStateForAliasTarget,,tsc/internal/ast/utilities.go:2455,get_module_instance_state_for_alias_target,tsox-frontend/src/ast/utilities_module_state.rs:120,,exact,1.0,,,
get_module_instance_state_worker,getModuleInstanceStateWorker,,tsc/internal/ast/utilities.go:2401,get_module_instance_state_worker,tsox-frontend/src/ast/utilities_module_state.rs:51,,exact,1.0,,,
get_module_name,getModuleName,,tsc/internal/ls/symbols.go:531,get_node_name,tsox-lsp/src/ls/symbols_names.rs:6,,fuzzy,0.857,,,
get_module_resolution_kind,GetModuleResolutionKind,CompilerOptions,tsc/internal/core/compileroptions.go:223,get_module_resolution_kind,tsox-core/src/core/compiler_options_resolve.rs:33,CompilerOptions,exact,1.0,,,
get_module_resolver,getModuleResolver,,tsc/internal/ls/autoimport/util.go:317,,,,go_only,0.0,,,
get_module_specifier,GetModuleSpecifier,,tsc/internal/modulespecifiers/specifiers.go:1333,get_module_specifier,tsox-lsp/src/ls/autoimport_specifiers.rs:15;tsox-lsp/src/ls/organize_imports.rs:114;tsox-tsoptions/src/modulespecifiers/generation.rs:113,LanguageService;View,exact,1.0,,,
get_module_specifier,GetModuleSpecifier,View,tsc/internal/ls/autoimport/specifiers.go:9,get_module_specifier,tsox-lsp/src/ls/autoimport_specifiers.rs:15;tsox-lsp/src/ls/organize_imports.rs:114;tsox-tsoptions/src/modulespecifiers/generation.rs:113,LanguageService;View,exact,1.0,,,
get_module_specifier_ending_preference,getModuleSpecifierEndingPreference,,tsc/internal/modulespecifiers/preferences.go:69,,,,go_only,0.0,,,
get_module_specifier_expression,getModuleSpecifierExpression,,tsc/internal/ls/lsutil/organizeimports.go:271,,,,go_only,0.0,,,
get_module_specifier_for_import_or_export,getModuleSpecifierForImportOrExport,Checker,tsc/internal/checker/checker.go:15254,,,,go_only,0.0,,,
get_module_specifier_from_node,getModuleSpecifierFromNode,,tsc/internal/checker/checker.go:15276,,,,go_only,0.0,,,
get_module_specifier_of_bare_or_accessed_require,GetModuleSpecifierOfBareOrAccessedRequire,,tsc/internal/ast/utilities.go:2905,,,,go_only,0.0,,,
get_module_specifier_override,getModuleSpecifierOverride,NodeBuilderImpl,tsc/internal/checker/nodecopy.go:234,get_module_specifier_override,tsox-checker/src/checker/nodecopy_builder.rs:152,NodeBuilderImpl,exact,1.0,,,
get_module_specifier_preferences,getModuleSpecifierPreferences,,tsc/internal/modulespecifiers/preferences.go:213,get_module_specifier_preferences,tsox-tsoptions/src/modulespecifiers/generation.rs:43,,exact,1.0,,,
get_module_specifier_text,getModuleSpecifierText,,tsc/internal/ls/autoimport/fix.go:1307,module_specifier_text,tsox-checker/src/checker/checker_statements_alias_symbol.rs:431,Checker,fuzzy,0.913,,,
get_module_specifier_with_preferences,getModuleSpecifierWithPreferences,,tsc/internal/modulespecifiers/specifiers.go:1376,,,,go_only,0.0,,,
get_module_specifiers,GetModuleSpecifiers,,tsc/internal/modulespecifiers/specifiers.go:19,get_module_specifiers,tsox-tsoptions/src/modulespecifiers/generation.rs:75,,exact,1.0,,,
get_module_specifiers_for_file_with_info,GetModuleSpecifiersForFileWithInfo,,tsc/internal/modulespecifiers/specifiers.go:79,get_module_specifiers_for_file_with_info,tsox-tsoptions/src/modulespecifiers/generation.rs:101,,exact,1.0,,,
get_module_specifiers_with_info,GetModuleSpecifiersWithInfo,,tsc/internal/modulespecifiers/specifiers.go:41,get_module_specifiers_with_info,tsox-tsoptions/src/modulespecifiers/generation.rs:88,,exact,1.0,,,
get_module_transformer,getModuleTransformer,,tsc/internal/compiler/emitter.go:90,,,,go_only,0.0,,,
get_modules_for_paths_pattern,getModulesForPathsPattern,LanguageService,tsc/internal/ls/string_completions.go:1611,modules_for_paths_pattern,tsox-lsp/src/ls/completions_path_mapping.rs:161,,fuzzy,0.926,,,
get_mut,,,,get_mut,tsox-checker/src/checker/checker_heritage_retry_limit.rs:121;tsox-core/src/collections/ordered_map.rs:46,LinkStore;OrderedMap,rust_only,0.0,,,
get_mutable_array_or_tuple_type,getMutableArrayOrTupleType,Checker,tsc/internal/checker/checker.go:29922,,,,go_only,0.0,,,
get_name,GetName,Marker,tsc/internal/fourslash/test_parser.go:71,,,,go_only,0.0,,,
get_name,getName,NodeFactory,tsc/internal/printer/factory.go:496,,,,go_only,0.0,,,
get_name,GetName,RangeMarker,tsc/internal/fourslash/test_parser.go:41,,,,go_only,0.0,,,
get_name_expression_preferring_identifier,getNameExpressionPreferringIdentifier,DeclarationTransformer,tsc/internal/transformers/declarations/transform.go:2630,,,,go_only,0.0,,,
get_name_for_exported_symbol,getNameForExportedSymbol,,tsc/internal/ls/autoimport/import_adder.go:465,get_name_for_exported_symbol,tsox-lsp/src/ls/autoimport_import_adder.rs:118,ImportAdder,exact,1.0,,,
get_name_from_index_info,getNameFromIndexInfo,,tsc/internal/checker/checker.go:28147,,,,go_only,0.0,,,
get_name_from_jsx_element_attributes_container,getNameFromJsxElementAttributesContainer,Checker,tsc/internal/checker/jsx.go:1091,get_name_from_jsx_element_attributes_container,tsox-checker/src/checker/jsx_impl_chunk_2_checker_3.rs:31,Checker,exact,1.0,,,
get_name_map_from_list,GetNameMapFromList,,tsc/internal/tsoptions/namemap.go:15,,,,go_only,0.0,,,
get_name_of_compiler_option_value,getNameOfCompilerOptionValue,,tsc/internal/tsoptions/showconfig.go:153,,,,go_only,0.0,,,
get_name_of_declaration,GetNameOfDeclaration,,tsc/internal/ast/utilities.go:1453,get_name_of_declaration,tsox-frontend/src/ast/utilities_navigation.rs:84,,exact,1.0,,,
get_name_of_exported_assigned_expression,getNameOfExportedAssignedExpression,DeclarationTransformer,tsc/internal/transformers/declarations/transform.go:1201,,,,go_only,0.0,,,
get_name_of_symbol_as_written,getNameOfSymbolAsWritten,NodeBuilderImpl,tsc/internal/checker/nodebuilderimpl.go:968,,,,go_only,0.0,,,
get_name_of_symbol_from_name_type,getNameOfSymbolFromNameType,NodeBuilderImpl,tsc/internal/checker/nodebuilderimpl.go:931,,,,go_only,0.0,,,
get_name_range,,,,get_name_range,tsox-lsp/src/ls/symbols_names.rs:35,,rust_only,0.0,,,
get_name_table,GetNameTable,SourceFile,tsc/internal/ast/ast.go:2852,,,,go_only,0.0,,,
get_name_type_from_mapped_type,getNameTypeFromMappedType,Checker,tsc/internal/checker/checker.go:23028,get_name_type_from_mapped_type,tsox-checker/src/checker/relater_conditional_checker.rs:142,Checker,exact,1.0,,,
get_name_type_of_symbol,GetNameTypeOfSymbol,Checker,tsc/internal/checker/exports.go:84,get_name_type_of_symbol,tsox-checker/src/checker/exports_impl_chunk.rs:10,Checker,exact,1.0,,,
get_nameable_declaration_at_position,getNameableDeclarationAtPosition,Checker,tsc/internal/checker/relater.go:1860,get_nameable_declaration_at_position,tsox-checker/src/checker/relater_compare_checker_4.rs:420,Checker,exact,1.0,,,
get_named_import_specifier_comparer,GetNamedImportSpecifierComparer,,tsc/internal/ls/lsutil/organizeimports.go:400,get_named_import_specifier_comparer,tsox-lsp/src/ls/lsutil_organize_imports_comparers.rs:120,,exact,1.0,,,
get_named_import_specifier_comparer_with_detection,GetNamedImportSpecifierComparerWithDetection,,tsc/internal/ls/lsutil/organizeimports.go:662,get_named_import_specifier_comparer_with_detection,tsox-lsp/src/ls/lsutil_organize_imports_comparers.rs:175,,exact,1.0,,,
get_named_members,getNamedMembers,Checker,tsc/internal/checker/checker.go:22391,get_named_members,tsox-checker/src/checker/services_checker_7.rs:87,Checker,exact,1.0,,,
get_namespace_container_name,getNamespaceContainerName,RuntimeSyntaxTransformer,tsc/internal/transformers/tstransforms/runtimesyntax.go:217,,,,go_only,0.0,,,
get_namespace_declaration_node,GetNamespaceDeclarationNode,,tsc/internal/ast/utilities.go:2568,,,,go_only,0.0,,,
get_namespace_like_import_text,getNamespaceLikeImportText,,tsc/internal/ls/autoimport/fix.go:669,get_namespace_like_import_text,tsox-lsp/src/ls/autoimport_fix.rs:101,FileSyntaxKind,exact,1.0,,,
get_namespace_member_name,GetNamespaceMemberName,NodeFactory,tsc/internal/printer/factory.go:561,,,,go_only,0.0,,,
get_namespace_qualified_element,getNamespaceQualifiedElement,RuntimeSyntaxTransformer,tsc/internal/transformers/tstransforms/runtimesyntax.go:227,,,,go_only,0.0,,,
get_namespace_qualified_property,getNamespaceQualifiedProperty,RuntimeSyntaxTransformer,tsc/internal/transformers/tstransforms/runtimesyntax.go:222,,,,go_only,0.0,,,
get_narrowable_type_for_reference,getNarrowableTypeForReference,Checker,tsc/internal/checker/checker.go:31842,get_narrowable_type_for_reference,tsox-checker/src/checker/flow_impl_chunk_checker.rs:57,Checker,exact,1.0,,,
get_narrowed_type,getNarrowedType,Checker,tsc/internal/checker/flow.go:846,,,,go_only,0.0,,,
get_narrowed_type_of_symbol,getNarrowedTypeOfSymbol,Checker,tsc/internal/checker/checker.go:13940,get_narrowed_type_of_symbol,tsox-checker/src/checker/flow_impl_chunk_checker.rs:6,Checker,exact,1.0,,,
get_narrowed_type_of_symbol_with_declared,,,,get_narrowed_type_of_symbol_with_declared,tsox-checker/src/checker/flow_impl_chunk_checker.rs:16,Checker,rust_only,0.0,,,
get_narrowed_type_worker,getNarrowedTypeWorker,Checker,tsc/internal/checker/flow.go:859,,,,go_only,0.0,,,
get_nearest_ancestor_directory_with_package_json,GetNearestAncestorDirectoryWithPackageJson,Program,tsc/internal/compiler/program.go:147,,,,go_only,0.0,,,
get_nearest_ancestor_directory_with_package_json,GetNearestAncestorDirectoryWithPackageJson,aliasResolver,tsc/internal/ls/autoimport/aliasresolver.go:183,,,,go_only,0.0,,,
get_nearest_ancestor_directory_with_package_json,GetNearestAncestorDirectoryWithPackageJson,emitHost,tsc/internal/compiler/emitHost.go:70,,,,go_only,0.0,,,
get_nearest_ancestor_directory_with_package_json,getNearestAncestorDirectoryWithPackageJson,registryBuilder,tsc/internal/ls/autoimport/registry.go:1810,,,,go_only,0.0,,,
get_nested_value,getNestedValue,,tsc/internal/ls/lsutil/userpreferences.go:639,get_nested_value,tsox-lsp/src/ls/lsutil_user_preferences_config_fields.rs:7,,exact,1.0,,,
get_never_type,GetNeverType,Checker,tsc/internal/checker/exports.go:40,get_never_type,tsox-checker/src/checker/checker_impl_chunk_5_checker.rs:79,Checker,exact,1.0,,,
get_new_emit_signature,getNewEmitSignature,emitSignature,tsc/internal/execute/incremental/snapshot.go:118,,,,go_only,0.0,,,
get_new_file_name_for_module_rename,getNewFileNameForModuleRename,LanguageService,tsc/internal/ls/rename.go:352,,,,go_only,0.0,,,
get_new_import_entry,getNewImportEntry,importAdder,tsc/internal/ls/autoimport/import_adder.go:337,,,,go_only,0.0,,,
get_new_import_specifiers,getNewImportSpecifiers,,tsc/internal/ls/organizeimports.go:693,,,,go_only,0.0,,,
get_new_imports,getNewImports,,tsc/internal/ls/autoimport/fix.go:346,,,,go_only,0.0,,,
get_new_line_character,GetNewLineCharacter,NewLineKind,tsc/internal/core/compileroptions.go:497,get_new_line_character,tsox-core/src/core/compiler_options_kinds.rs:139,NewLineKind,exact,1.0,,,
get_new_line_kind,GetNewLineKind,,tsc/internal/core/compileroptions.go:486,,,,go_only,0.0,,,
get_new_line_or_default_from_context,GetNewLineOrDefaultFromContext,,tsc/internal/format/api.go:46,,,,go_only,0.0,,,
get_new_requires,getNewRequires,,tsc/internal/ls/autoimport/fix.go:415,,,,go_only,0.0,,,
get_new_target_container,GetNewTargetContainer,,tsc/internal/ast/utilities.go:2209,,,,go_only,0.0,,,
get_new_type_metadata,getNewTypeMetadata,MetadataTransformer,tsc/internal/transformers/tstransforms/metadata.go:289,,,,go_only,0.0,,,
get_next_base_constraint,getNextBaseConstraint,Checker,tsc/internal/checker/checker.go:27944,,,,go_only,0.0,,,
get_next_js_doc_comment_location,GetNextJSDocCommentLocation,,tsc/internal/ast/utilities.go:4100,,,,go_only,0.0,,,
